"RegionID","RegionName","State","Metro","StateCodeFIPS","MunicipalCodeFIPS","SizeRank","2008-01","2008-02","2008-03","2008-04","2008-05","2008-06","2008-07","2008-08","2008-09","2008-10","2008-11","2008-12","2009-01","2009-02","2009-03","2009-04","2009-05","2009-06","2009-07","2009-08","2009-09","2009-10","2009-11","2009-12","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01","2019-02","2019-03","2019-04","2019-05","2019-06","2019-07","2019-08","2019-09","2019-10","2019-11"
2832,"Riverside County","CA","Riverside-San Bernardino-Ontario","06","065",11,,,,,,,,,258058,257451,256098,252861.666666667,248137.666666667,245468.666666667,244149,243178.333333333,240200.666666667,237911,236326.333333333,234015.666666667,231442.666666667,230385.666666667,231041.333333333,232938.333333333,234789.333333333,235733.333333333,235631,236047.666666667,237404.666666667,237501.666666667,237311.666666667,238089,241180,242292,243753,243810.666666667,243644.666666667,241403.333333333,239835.666666667,238762.333333333,238445.666666667,236371.666666667,235700.333333333,235735.333333333,235540.666666667,234829,233212,232761.666666667,232068,231655,231222,231041.666666667,231065,232750.666666667,235697.666666667,239569.333333333,243376,245160,246962.333333333,248451,252058,255523.666666667,259271,263329,268161,272973.666666667,277379.333333333,279881,281435.333333333,282670,285250,288759,292447,295893.333333333,297594.333333333,298180,298927,300596.333333333,300955,300848.666666667,300922.333333333,302815.666666667,304341,305195.666666667,306312.333333333,307218.666666667,307908.333333333,308942.333333333,309703.333333333,311230.666666667,311741.666666667,313379.666666667,315083,317284,318568,320411,321853,323560,324952.333333333,326263,327756.666666667,328983.666666667,330856.666666667,332843,334003.666666667,335620.333333333,337364.333333333,338881,339928.666666667,340391,342470.666666667,344756.666666667,347470.666666667,350324,351943,354132.666666667,356673.333333333,359696.333333333,361257.666666667,362119.666666667,363513.666666667,366906.666666667,369713,372464,374857,377053.333333333,378766.666666667,379492.333333333,380371,380179.333333333,381277.666666667,381112.666666667,383004.333333333,383755.333333333,385411.666666667,385975.666666667,386049.333333333,386260.666666667,387198,388375.666666667,389010,391204.333333333,391924.666666667
3250,"San Bernardino County","CA","Riverside-San Bernardino-Ontario","06","071",12,,,,,,,,,,,,,225980,225152,223231.666666667,219395,214402.666666667,211197.666666667,209467.666666667,209180.666666667,208873.666666667,209249,209495.666666667,208553.666666667,207559.333333333,206790.666666667,207722,208669.666666667,209958.333333333,210822.333333333,211607.666666667,212058,211789.666666667,210600,208660.333333333,207923.333333333,207507.333333333,207802.333333333,206582,204642.666666667,203052.666666667,201778,201038,199164.333333333,198010.666666667,196648.666666667,197494.666666667,197199.333333333,196810,194848,194583,195919.666666667,197645.666666667,198664,199720.666666667,201293,203760.333333333,205713.666666667,207880.333333333,209850.333333333,212021,214221.666666667,216612.666666667,219479,222879.666666667,226821.666666667,231677.666666667,236012,239523.333333333,241531.333333333,243148,245912.333333333,249550.333333333,253923.666666667,257520.333333333,259565.333333333,261580.333333333,262814.333333333,264500.666666667,265834.333333333,266270.333333333,267550.666666667,267860,268985,268888.333333333,270174,271290,273195.333333333,274010.666666667,275440,276765,277800,279394.333333333,280767,283519.333333333,285663.333333333,287885,289106.333333333,290574,292003.666666667,294097,295501.333333333,297080.333333333,298428.333333333,299894,301304.333333333,302383.333333333,304477,307041,309896,311610.333333333,314049,315379,318187.333333333,318209.333333333,320217,321004.666666667,324157.666666667,327468,331148.333333333,334370,336579.333333333,338502.333333333,339885.333333333,342161.666666667,343434.333333333,344434,344847.666666667,346683.333333333,348397,348799.666666667,348818,349387.333333333,350017.666666667,350804.333333333,351462.666666667,353097,353800.333333333,353502.666666667,353642.666666667,354431,356674.333333333,358634.666666667
445,"Clark County","NV","Las Vegas-Henderson-Paradise","32","003",13,,,,,,,,,,,,,,,,,,,170522,169519.5,168673.333333333,167019.333333333,165574.666666667,163903.333333333,163254.666666667,162351,161848.333333333,160749.333333333,159562,158821,157626,156762.333333333,155497.666666667,154814.666666667,154719,154090.333333333,152091,149497,147468.666666667,145911.666666667,145141.666666667,144544,144702.333333333,144049.666666667,143471.666666667,142984.666666667,142636,142144.666666667,141913.666666667,141490.666666667,141303.333333333,141346.333333333,141918.666666667,143175.666666667,144419,146626.333333333,148735.666666667,151101.333333333,153561,156121.333333333,159040.666666667,162201,165595.333333333,168234,170355.666666667,172291.333333333,175249.333333333,178756.333333333,182571.666666667,185905,188553.666666667,190407.666666667,191999.666666667,193635.333333333,195315.333333333,196187.333333333,196510.666666667,196409,196994.666666667,197452,197241,196047,194601,194528.666666667,195339,196482,197293,198484.333333333,200332,201380.333333333,201512.333333333,202062.666666667,203577,205120.666666667,205710,206456.333333333,207659,209259.333333333,210290.333333333,211969.666666667,213300.666666667,215036.333333333,216482,217669.666666667,219083.333333333,219478.666666667,220527.666666667,221648,224070.333333333,226880,230431,233482,236579,238805,241434,243202.666666667,245366.333333333,248480.333333333,252096.666666667,256057,258285.333333333,261268.333333333,263204,265996,268506,272305.333333333,275708.666666667,279173.666666667,281667.666666667,283600,284548,285830.666666667,286568.333333333,287552.666666667,287704,288808.666666667,289509.666666667,289407.666666667,288047.666666667,286462.666666667,285519.666666667,286276,288111
207,"King County","WA","Seattle-Tacoma-Bellevue","53","033",14,445429,443494,441587,436489.333333333,431131.666666667,426368.333333333,422850.333333333,420412.333333333,418404,416586.666666667,412945,408930.333333333,407032.666666667,405579.666666667,403270,396814.666666667,391229.666666667,386077.666666667,384039.666666667,382742.333333333,382286.333333333,382386.666666667,382549,383186.666666667,383598.666666667,384862.333333333,385015.666666667,386301.333333333,387584.666666667,387573,385494,381618.666666667,379079.666666667,374639,370512.666666667,365813.333333333,361863,359815.666666667,357087.666666667,355676,350699,348063.666666667,344973,343947,341826.333333333,339619,337542.333333333,334554,331789.333333333,328020,327932.666666667,329617,334953,339725,344513.666666667,348276.333333333,351809,355580.333333333,359336,362784,364998.666666667,366912,369046.333333333,372792.333333333,377488.666666667,381565.333333333,386399.333333333,390522.333333333,395018.666666667,398241.666666667,400296.333333333,402296.333333333,405313,408195.333333333,410048,411048.333333333,412253.333333333,416490.333333333,418339.333333333,419940.666666667,420368.666666667,422960.333333333,426248,429596.666666667,433651.333333333,436806,440595.666666667,444006.333333333,448549,451723.333333333,455817.666666667,461595.333333333,466437,471006.666666667,475506.333333333,480388.333333333,482966.333333333,484112.666666667,485947.333333333,489563,494654.666666667,500252.333333333,505497.666666667,508635.333333333,511540,514563,520185,527733,534813.666666667,541607.666666667,546524.666666667,554043.666666667,562380.333333333,571193.333333333,579455,585579.333333333,590610.666666667,597249.666666667,601722,608762.333333333,615571.333333333,628538.333333333,640719.333333333,649440.333333333,651511.666666667,649673,645412.333333333,642307,642046,641734.333333333,640115.333333333,636809.333333333,634089.666666667,631782,630523,628511.666666667,625983,622593.666666667,621674.333333333,622278.333333333,622537,622604,626665.333333333
791,"Wayne County","MI","Detroit-Warren-Dearborn","26","163",15,,,,,,,,,,,,,,,,,,,,,,62779,62290,61963.6666666667,61357,60823,60116,59569.3333333333,58990.6666666667,58817,58242,57728,56962.3333333333,56420.6666666667,55895.6666666667,55219.6666666667,54528,53695,52856.6666666667,51753.6666666667,50758,49816,49070.6666666667,48910.6666666667,48991,49143,49267.6666666667,49326.6666666667,49601,49425.6666666667,49580,49564.3333333333,49697.6666666667,49794,50191.6666666667,50577,50849.6666666667,51076.3333333333,51447,51952,52354.6666666667,52938.3333333333,53660.3333333333,54600.6666666667,55441.3333333333,56180.6666666667,57077.3333333333,58211,59514.6666666667,60768,61877.3333333333,63006.6666666667,64047,64859,65487.3333333333,65857.6666666667,66445,67123.3333333333,67925,68481.3333333333,68839.3333333333,69361,69741.3333333333,70071.3333333333,70442.6666666667,71281,72336.6666666667,72991.6666666667,73262.6666666667,73279.3333333333,73523,73785,73958.6666666667,74094.3333333333,74457,75168.3333333333,75581,76210,76504.6666666667,77119,77518.6666666667,78089.6666666667,78864.6666666667,79242.3333333333,79783,80376.6666666667,81116.3333333333,81808.6666666667,82434,83208.3333333333,83714.6666666667,84520,85591.3333333333,86981.3333333333,87850.6666666667,88670.3333333333,89276.3333333333,89860.3333333333,90235,90679,91540.3333333333,92716,94278,95792.6666666667,97141.3333333333,97938.3333333333,98537.3333333333,98880.3333333333,99555.6666666667,100084,100601.333333333,101150,101430,101839.333333333,102130,102999,104143,105090,105627,105707,105892.666666667,105771.666666667,106028
2049,"Tarrant County","TX","Dallas-Fort Worth-Arlington","48","439",16,139776,139436.5,138901.666666667,138026.666666667,136989.666666667,136764,136670.333333333,136629.666666667,136002.333333333,135172.333333333,134771.333333333,134304.333333333,133992,133740.333333333,133789,134070.666666667,134410,134683.333333333,134883.666666667,134946,134957.333333333,135112.666666667,135230.666666667,135491.666666667,135418,135403.333333333,135133.666666667,135274.666666667,135320.333333333,135397.666666667,134871,134290.666666667,133758,133012.666666667,132296.666666667,131452.333333333,131148.666666667,130010,129623.666666667,128786,128505.333333333,127532.333333333,127101.333333333,127181,127640.666666667,127989.333333333,127807.666666667,127522.666666667,127153.333333333,127363,127344,127738.333333333,128221,129027.666666667,129815.666666667,130328.666666667,130677,130972.333333333,131247.666666667,131440.666666667,131741.666666667,132195,133143,133985.333333333,134799.666666667,135440.666666667,136303.333333333,137220.666666667,138355.333333333,139481,140518.666666667,141373.333333333,141995.333333333,142646.666666667,143357.666666667,144001,144743.333333333,145449.666666667,146162.666666667,146896,147231.666666667,148021.333333333,148994.333333333,150341.333333333,151632,152876,154156.666666667,155162,156172.333333333,157350.666666667,158558.666666667,159883,160946,162099.333333333,163238.666666667,164645.333333333,166213,167739.333333333,169220.333333333,170788.666666667,172417,173703.666666667,175018.666666667,176318.333333333,178016.666666667,179426,180864.333333333,182713,184541.666666667,186617,187772,189158,190324.333333333,191879.666666667,193409.333333333,194973.666666667,196732.666666667,198822.333333333,200808.333333333,202301,203623.666666667,205130.666666667,206779.333333333,208163.333333333,209033.333333333,210180.333333333,211181.666666667,211610.333333333,212148.666666667,212766.333333333,214215,215840.333333333,217523.333333333,218570.666666667,219027,219224.333333333,219700,219742.666666667,219917.333333333,220566,221842,223180.666666667,224087.666666667
3136,"Santa Clara County","CA","San Jose-Sunnyvale-Santa Clara","06","085",17,869469,858142,850743.333333333,840398,833363.333333333,827555,819783,812216.333333333,804368,795839,793473.333333333,799798.666666667,811793.666666667,824610.666666667,834210,842121.333333333,848592.333333333,852679,856601.666666667,854085.333333333,853323,855298.333333333,867617.666666667,871783,867594.666666667,858064.666666667,851942.333333333,843773.666666667,835620.666666667,825957.666666667,819819.666666667,818057,820353.666666667,818528.666666667,809307,798060,792238.666666667,783727.333333333,778790.333333333,773925,773709.666666667,770226.333333333,764496.666666667,757014.666666667,747586,737069.666666667,725033.666666667,712225,701151.333333333,693737,692019,696441,704797.666666667,714297.666666667,725007.666666667,735739.666666667,744945,751625,760213.666666667,772962,785969,795370.666666667,804365.666666667,814727.333333333,830015,845099.333333333,857353,863915.333333333,866316.333333333,872785.666666667,871779.666666667,870748.666666667,869659.333333333,877167,882898.666666667,882904,878105.333333333,876371.666666667,875812.333333333,876290.666666667,880771.333333333,888450.666666667,900140.666666667,907922.666666667,913053.333333333,918746.333333333,922096.333333333,919305.666666667,910950.666666667,902036.333333333,898632,904318.666666667,913120,921346.666666667,926383,934466.333333333,942851,949087.333333333,952488,959315,970827.333333333,987324,996943.666666667,1003780.66666667,1002562.66666667,1009331.66666667,1013440.66666667,1023280.66666667,1030556,1042256,1047240,1053538.33333333,1056792.66666667,1066409.33333333,1076943.33333333,1094357.66666667,1115408.33333333,1138587.33333333,1161672,1186073.33333333,1211743.33333333,1237012.66666667,1261233,1275274.33333333,1282819.66666667,1286497.33333333,1293723.66666667,1297380.66666667,1292512.33333333,1282527.33333333,1268446,1249299.66666667,1227018,1209001.66666667,1196132.33333333,1191388,1185324.33333333,1176927,1169369.33333333,1162181.33333333,1164432,1162098.33333333,1165331.66666667
1561,"Broward County","FL","Miami-Fort Lauderdale-West Palm Beach","12","011",18,225719,223536.5,221853.666666667,218858,216548,214308.333333333,211515.333333333,208438.666666667,204874,201176.666666667,197423.333333333,193729.333333333,190027,186154.333333333,182572.666666667,179210.666666667,176407,174280.666666667,172796,171026,169388.666666667,168600,168279.666666667,167846.333333333,167280.333333333,167434.666666667,167516.333333333,167091.666666667,166159,165177.333333333,164502.333333333,163314.666666667,162046.333333333,160319,158704,157155.333333333,155762.333333333,154742.666666667,153945,153113,152036,151321,150808,150847.333333333,150925.666666667,150793.333333333,150851.333333333,150780.666666667,150747.333333333,150798.333333333,151042,152005.666666667,153019.666666667,154013.666666667,154676.666666667,156117,157667.666666667,159338.666666667,160342,161422.333333333,162944.666666667,164595.333333333,166688,169081.333333333,171739.333333333,174148,176615.333333333,179470.666666667,182482.666666667,184784.333333333,187278.333333333,189961,193068,195314.666666667,197602,198476.333333333,199942.333333333,200317,201983.666666667,202559,204010,204645.333333333,204866.666666667,205449.333333333,206783.666666667,209389.333333333,210231,211184.333333333,211130,212515.333333333,213125.333333333,214267.333333333,215159,216794.333333333,218383,219867.666666667,220965.666666667,222017.333333333,223063,224069.666666667,225964,227897.666666667,229642.333333333,230972,232218.666666667,234089.666666667,236433.333333333,238624.666666667,240089.333333333,240827,241475.666666667,243514.333333333,244619.666666667,245748.333333333,246577,248273.666666667,249902.666666667,251682.333333333,253367,255326.333333333,256388.333333333,257634,259872.666666667,261345.666666667,263305.333333333,264271,265846.666666667,267027.666666667,267726,268399.333333333,269901,271779,273589.333333333,274018.666666667,274412.333333333,274695.666666667,274700.333333333,274918,274516,274544.666666667,275204.333333333,276705.333333333,277920.666666667
386,"Bexar County","TX","San Antonio-New Braunfels","48","029",19,138453,138343,138226.333333333,138060,137874.333333333,137694.666666667,137423,136873.333333333,136399,135960.666666667,135794.333333333,135426,134787.666666667,133943,133244,132766,132401,131977,131580.666666667,131008.333333333,130825.333333333,130824.666666667,131203.666666667,131284.666666667,131265,131151,131131.666666667,131189.333333333,131320.666666667,131254,131224.666666667,131390,131518,131160.666666667,130214.333333333,129314.666666667,128597,127876.333333333,127450,126862.666666667,126401,125552.333333333,125187.333333333,124986,125199,125222.333333333,125363.333333333,124989.666666667,124681.666666667,124600,125115.666666667,125741.333333333,126322.333333333,126776.333333333,126974.333333333,127018.333333333,126836,126989,127456.333333333,128037.666666667,128741.333333333,129179.333333333,129421.333333333,129476,129615.333333333,130287.333333333,131153.333333333,132302.333333333,133441,134474,135060.666666667,135481.333333333,135933,136680.666666667,137291.333333333,137895.666666667,138746.333333333,139547.666666667,140266.333333333,140422.333333333,140797.666666667,141366.666666667,142376.666666667,143405.666666667,144068,145053.666666667,145733,146612.666666667,146923.666666667,147774.333333333,148769.333333333,150196,151141.333333333,152079,152551,153460.333333333,154391,154888,155478,156480.666666667,157881,158908.333333333,159218.666666667,159466,159830,160198.333333333,161044,162287.333333333,164285.333333333,166073,167122,167398,167501,168014,168808,169884,170797,171826.666666667,172746.666666667,173167.666666667,173213.333333333,173286.666666667,174327.666666667,175405.666666667,176529,177305,178141.666666667,179026.333333333,179300.333333333,179895,180146.333333333,181466.666666667,182538.666666667,184107.666666667,184727.666666667,185396.333333333,185756.333333333,186319.666666667,186878.666666667,187536.333333333,188508.333333333,189227.666666667,189899
2452,"New York County","NY","New York-Newark-Jersey City","36","061",20,,,,,,,,,,,,,757775,754974,758021,761285.666666667,763611.333333333,756841.333333333,743560.333333333,727772.666666667,714077.666666667,705021.333333333,703837.333333333,706479.666666667,708730,710106,709286,710365.666666667,709849,712474,714967,717184.333333333,719043,722948,722079.666666667,721052.666666667,722289,728906.666666667,734939.666666667,736949.666666667,739515,742531.333333333,744936,749694,754010,755954,755671,755177.333333333,755065,753924.333333333,750695.333333333,750110,750738.333333333,752687.666666667,753560.666666667,756497,760074.666666667,765597,763478.666666667,763804.333333333,767778.666666667,776144.666666667,783215.333333333,787986.333333333,792476,797454,804807.333333333,815449.666666667,824706.666666667,829263.333333333,833879.666666667,840036.333333333,850113.333333333,859712.333333333,871511.333333333,881805.666666667,893242.333333333,904758.666666667,913847.666666667,923868.333333333,932264,940821.666666667,944894.333333333,948527.666666667,953458.333333333,961496.666666667,966351.333333333,971946.333333333,973841,979948.666666667,984910.666666667,992535.666666667,998673.333333333,1003554.66666667,1010535,1014056.33333333,1012888,1009025.66666667,1007529,1010967,1013118.33333333,1014184.33333333,1014970.66666667,1016044.66666667,1017267.33333333,1016856.66666667,1015917,1017803.33333333,1017957,1014557.33333333,1007489,1002208.66666667,1004742.33333333,1010399.33333333,1021305,1022334.66666667,1024169.33333333,1026795.33333333,1031759,1034008,1030216.33333333,1036305.66666667,1042160,1049283.33333333,1048960.33333333,1048418.33333333,1049146.33333333,1053698,1060503.33333333,1064023.33333333,1067864.33333333,1065253,1063045.33333333,1053544.33333333,1049847,1039664,1034542,1027130.33333333,1024924,1017272.66666667,1008239,1000258.33333333,1000288
3175,"Philadelphia County","PA","Philadelphia-Camden-Wilmington","42","101",21,155575,156098.5,155561.333333333,154997.333333333,153867.333333333,153073.666666667,152168.666666667,151382.333333333,150896.333333333,150655.666666667,149985,148903.333333333,147442.333333333,146395.333333333,145705.666666667,145491,145437.666666667,145400,145542.666666667,145748.666666667,146240.333333333,146325,146322.666666667,145827,146080.333333333,146459,146908.666666667,147056,147170.333333333,147427,147335.333333333,146721.333333333,145151,143528.666666667,142061.666666667,141024.666666667,140178.333333333,139646.666666667,139686.333333333,139065,138197,136767,135714.666666667,134843.666666667,134524.666666667,134311,134002.333333333,133603.333333333,133075.333333333,132383.333333333,131759.333333333,131209,130605.666666667,130088,129786.666666667,129707,129593.666666667,129168,128772.666666667,128426.333333333,128447,128175,127933.333333333,127951.333333333,128773.333333333,129868,130731.666666667,131144.666666667,131086,131115,131316.666666667,131721,131880.666666667,132047,131911.333333333,131174.666666667,130550.333333333,130253,130673.333333333,130728.333333333,130728.333333333,130668.666666667,130918.333333333,131469.333333333,132219.333333333,132728,133590.333333333,134671,135325.333333333,135512.666666667,135392.666666667,136020.333333333,136879.333333333,137361.333333333,137598.666666667,136837.666666667,136851,136913,136971.333333333,137110,137266,138449,139049.666666667,139851.333333333,140386,141456.333333333,142684.666666667,144643,145147.333333333,145183,145031.333333333,146249.666666667,147665.333333333,148620,149287.666666667,150009.333333333,151010.333333333,152706.333333333,154227,156046,157587.333333333,159614,161766.333333333,163384,164533.333333333,165111.333333333,166181.333333333,167349.666666667,168716.666666667,169792.333333333,171242.333333333,173028,175054,176302.666666667,176868.666666667,176985.333333333,177664.333333333,178304.333333333,179128.333333333,179816.333333333,180695.666666667,181516,182239
1510,"Alameda County","CA","San Francisco-Oakland-Hayward","06","001",22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,607942,609853.5,610682.333333333,615324.666666667,622919.333333333,634302.666666667,645406.333333333,651911.666666667,656788,658173.333333333,659573.666666667,657533,655848.666666667,655919,660274.333333333,665080.333333333,671242,676674.666666667,684485.666666667,691045.666666667,697926.333333333,705556,713915.666666667,720728.666666667,726861.666666667,731999.666666667,740166,751569.666666667,761072.333333333,765339,765808,769641.333333333,776181,778593,781188.666666667,784204.333333333,788575,788805.666666667,787808.666666667,784535.666666667,781518,777744.333333333,777033.333333333,780631.333333333,785378.666666667,792274.666666667,795202.333333333,798916.666666667,804597,812227,816881,818237,819136.666666667,823441.666666667,830212,837694,840872.666666667,847029,855553.666666667,867442.333333333,874566.666666667,879615,881988.333333333,882065.333333333,879975.666666667,876810.666666667,870123.333333333,863168.333333333,859200.333333333,858048.333333333,857050.666666667,856614.333333333,856287.666666667,857034.333333333,855460.333333333,854183,851902,850340.666666667
2801,"Middlesex County","MA","Boston-Cambridge-Newton","25","017",23,425101,423247,421755,418360.333333333,416056,414205.333333333,413241.666666667,412533.333333333,412063.333333333,411090.333333333,409189.333333333,406442.666666667,403967,402455.333333333,399966.333333333,398259,395134,394900.333333333,394965,396666,397362.666666667,398336,399739.333333333,401616.666666667,403404,403061.666666667,403916.333333333,404231.333333333,406994.333333333,407705.333333333,408082.333333333,406858.333333333,404861,403752.666666667,403189,403220.333333333,402732.666666667,400889.666666667,398130.666666667,395842.333333333,393620,393685.666666667,392352.333333333,392343.333333333,392048,391475.333333333,389733.333333333,388293.333333333,386395,385852,385465.333333333,387227,389081,390428,392271.333333333,394162,394625.333333333,396409.666666667,397949,401155.333333333,402552.333333333,406653.333333333,411254.333333333,414864,416398.333333333,416885.666666667,419038,422213.666666667,427944.666666667,432540.333333333,435570,436877.333333333,436134.666666667,435015.666666667,435066.666666667,438218,442143.666666667,444794,446277.666666667,446649.333333333,446644,446219.333333333,447419.333333333,450453.333333333,456106.333333333,462329,467471.333333333,467941,465975.666666667,464421.333333333,465989.333333333,469096,470023.333333333,471825.666666667,472641.666666667,473884.333333333,476295,478908.666666667,480826.333333333,482075,485140.333333333,489325.666666667,491352,492582.333333333,494543.333333333,496425.666666667,499539.333333333,501555,503958.666666667,503515.666666667,506029,509670.333333333,515794.333333333,518160.333333333,520879.333333333,521724,525335.666666667,528600,532934,535952.333333333,538997,543639.333333333,547835.666666667,550764.666666667,551956.333333333,553162.333333333,554607.333333333,554961,554846.666666667,554704,555163.666666667,556435.666666667,557835.666666667,558872,558293.666666667,558574.666666667,557978,558987.666666667,558158.666666667,557812,558897,559473.666666667,560540
